STATE_ID,DESCRIPTION,Unnamed: 2,LATITUDE,LONGITUDE,SAMPLE_DATE,SAMPLE_TIME,SAMPLE_DEPTH,GENUS,SPECIES,CATEGORY,CELLCOUNT,CELLCOUNT_UNIT,CELLCOUNT_QA,SALINITY,SALINITY_UNIT,SALINITY_QA,WATER_TEMP,WATER_TEMP_UNIT,WATER_TEMP_QA,WIND_DIR,WIND_DIR_UNIT,WIND_DIR_QA,WIND_SPEED,WIND_SPEED_UNIT,WIND_SPEED_QA,OBJECTID,Unnamed: 27,HAB_EVENT,STABLE_EVENT_ID
FL,Boca Grande Pass; 4.3 mi W of,,26.68837,-82.32245,28/06/2018,,0.5,Karenia,brevis,medium,675640,cells/L,1,,,9,,,9,,,9,,,9,1738068,,1,20180628_26.6884_-82.3224_675640
FL,Alison Hagerup Beach Park,,26.5264,-82.1945,02/07/2018,12:03,0.5,Karenia,brevis,high,1974924,cells/L,1,35,ppt,1,29.2,deg. C,1,,,9,,,9,1796100,,1,20180702_26.5264_-82.1945_1974924
FL,NASA Causeway; SE side of (Indian River),,28.52641,-80.7391,05/07/2018,13:35,0.2,Karenia,brevis,not observed,0,cells/L,1,18.8,ppt,1,27.7,deg. C,1,,,9,,,9,1829102,,0,20180705_28.5264_-80.7391_0
FL,Harbor Pointe Marina (Indian River),,28.61573,-80.80228,05/07/2018,12:00,0.5,Karenia,brevis,not observed,0,cells/L,1,21.4,ppt,1,32,deg. C,1,,,9,,,9,1755589,,0,20180705_28.6157_-80.8023_0
FL,Manasota Beach Bridge; NW of (ICW),,27.01602,-82.41381,11/07/2018,,0.5,Karenia,brevis,not observed,0,cells/L,1,,,9,,,9,,,9,,,9,1764539,,0,20180711_27.016_-82.4138_0
FL,Forked Creek; NW of (Lemon Bay),,27.00063,-82.403,11/07/2018,,0.5,Karenia,brevis,not observed,0,cells/L,1,,,9,,,9,,,9,,,9,1751336,,0,20180711_27.0006_-82.403_0
FL,Eau Gallie Pier (Indian River),,28.13248,-80.62418,11/07/2018,18:35,0.2,Karenia,brevis,not observed,0,cells/L,1,17.9,ppt,1,33.3,deg. C,4,,,9,,,9,1829143,,0,20180711_28.1325_-80.6242_0
FL,Captiva Pass; 9.7 mi W of,,26.6289,-82.37872,12/07/2018,17:00,3,Karenia,brevis,medium,108667,cells/L,1,34.008,ppt,1,31.12,deg. C,1,,,9,,,9,1742435,,1,20180712_26.6289_-82.3787_108667
FL,Boca Grande Pass; 3.3 mi W of,,26.70706,-82.31118,12/07/2018,17:33,1.3,Karenia,brevis,medium,351953,cells/L,1,32.854,ppt,1,31.49,deg. C,1,,,9,,,9,1738057,,1,20180712_26.7071_-82.3112_351953
FL,Redfish Pass; 18 mi W of,,26.55727,-82.49052,12/07/2018,15:07,11,Karenia,brevis,low,64333,cells/L,1,35.763,ppt,1,29.6,deg. C,1,,,9,,,9,1776894,,1,20180712_26.5573_-82.4905_64333
FL,Gasparillia Pass,,26.81252,-82.2818,12/07/2018,17:58,0.5,Karenia,brevis,high,3568317,cells/L,1,,,9,,,9,,,9,,,9,1754599,,1,20180712_26.8125_-82.2818_3568317
FL,Earl Gilbert Park Boat Ramp (East Bay),,30.10516,-85.60401,12/07/2018,19:56,0.5,Karenia,brevis,not observed,0,cells/L,1,,,9,,,9,,,9,,,9,1749198,,0,20180712_30.1052_-85.604_0
FL,Longboat Pass Boat Ramp (Sarasota Bay),,27.44602,-82.68798,16/07/2018,16:47,0.5,Karenia,brevis,not observed,0,cells/L,1,35.68,ppt,1,31.79,deg. C,1,,,9,,,9,1762854,,0,20180716_27.446_-82.688_0
FL,Gasparilla Pass,,26.81617,-82.2805,17/07/2018,14:52,0.2,Karenia,brevis,high,1393217,cells/L,1,32.7,ppt,1,31.3,deg. C,1,,,9,,,9,1754375,,1,20180717_26.8162_-82.2805_1393217
FL,Lovers Key State Park,,26.3901,-81.8795,18/07/2018,14:35,0.5,Karenia,brevis,medium,206333,cells/L,1,30,ppt,1,30.8,deg. C,1,,,9,,,9,1763278,,1,20180718_26.3901_-81.8795_206333
FL,Brohard Paw Park,,27.0672,-82.4486,18/07/2018,15:00,0.5,Karenia,brevis,high,3907233,cells/L,1,,,9,31.67,deg. C,1,,,9,,,9,1739721,,1,20180718_27.0672_-82.4486_3907233
FL,Alligator Harbor Boat Ramp; W of,,29.9245,-84.42617,25/07/2018,15:46,0.5,Karenia,brevis,not observed,0,cells/L,1,32.4,ppt,1,29.7,deg. C,1,,,9,,,9,1730433,,0,20180725_29.9245_-84.4262_0
FL,Venice Fishing Pier; SE of,,27.0725,-82.4511,26/07/2018,12:43,1,Karenia,brevis,medium,535333,cells/L,1,,,9,,,9,,,9,,,9,1790896,,1,20180726_27.0725_-82.4511_535333
FL,Gasparilla Pass; 18 mi W of,,26.79666,-82.57846,31/07/2018,19:30,0.5,Karenia,brevis,not observed,0,cells/L,1,,,9,,,9,,,9,,,9,1754531,,0,20180731_26.7967_-82.5785_0
FL,Little Gasparilla Island; 3.8 mi W of,,26.82491,-82.3501,31/07/2018,14:55,9.8,Karenia,brevis,low,85000,cells/L,1,,,9,,,9,,,9,,,9,1761216,,1,20180731_26.8249_-82.3501_85000
FL,Stump Pass; 5 mi SW of,,26.873,-82.4115,05/08/2018,21:00,0.5,Karenia,brevis,medium,835905,cells/L,1,,,9,31.11,deg. C,1,,,9,,,9,1787486,,1,20180805_26.873_-82.4115_835905
FL,Redfish Pass (Pine Island Sound),,26.5535,-82.1963,06/08/2018,14:35,0.2,Karenia,brevis,high,1899240,cells/L,1,31.97,ppt,1,30,deg. C,1,,,9,,,9,1776607,,1,20180806_26.5535_-82.1963_1899240
FL,New Pass Dock (Sarasota Bay),,27.33375,-82.57938,06/08/2018,06:10,0.5,Karenia,brevis,high,8972385,cells/L,1,,,9,,,9,,,9,,,9,2108432,,1,20180806_27.3338_-82.5794_8972385
FL,Venice Fishing Pier,,27.0735,-82.4509,06/08/2018,14:15,0.5,Karenia,brevis,high,1864000,cells/L,1,,,9,,,9,,,9,,,9,1790744,,1,20180806_27.0735_-82.4509_1864000
FL,Longboat Pass Boat Ramp (Sarasota Bay),,27.44602,-82.68798,06/08/2018,17:26,0.5,Karenia,brevis,high,14322667,cells/L,1,35.33,ppt,1,31.04,deg. C,1,,,9,,,9,1762857,,1,20180806_27.446_-82.688_14322667
FL,North Jetty,,27.11382,-82.46883,06/08/2018,15:15,0.5,Karenia,brevis,low,88000,cells/L,1,,,9,,,9,,,9,,,9,1771015,,1,20180806_27.1138_-82.4688_88000
FL,York Island; W of (Pine Island Sound),,26.4887,-82.1073,06/08/2018,17:13,0.2,Karenia,brevis,high,1005480,cells/L,1,24.22,ppt,1,30.9,deg. C,1,,,9,,,9,1792153,,1,20180806_26.4887_-82.1073_1005480
FL,Turtle Beach,,27.21843,-82.51711,06/08/2018,15:30,0.5,Karenia,brevis,high,3230000,cells/L,1,,,9,,,9,,,9,,,9,1789124,,1,20180806_27.2184_-82.5171_3230000
FL,Buck Key; 1.9 mi NE of (Pine Island Sound),,26.53212,-82.15667,06/08/2018,14:20,0.2,Karenia,brevis,high,3978000,cells/L,1,26.71,ppt,1,30.2,deg. C,1,,,9,,,9,1739983,,1,20180806_26.5321_-82.1567_3978000
FL,Redfish Pass; 1.8 mi E of (Pine Island Sound),,26.56042,-82.17082,06/08/2018,14:31,0.2,Karenia,brevis,high,2202480,cells/L,1,29.68,ppt,1,30,deg. C,1,,,9,,,9,1776778,,1,20180806_26.5604_-82.1708_2202480
FL,Beach Avenue; SW of,,27.51925,-82.73109,06/08/2018,16:45,0.5,Karenia,brevis,high,9650173,cells/L,1,,,9,,,9,,,9,,,9,1734626,,1,20180806_27.5192_-82.7311_9650173
FL,Captiva Rocks; SW of (Pine Island Sound),,26.59925,-82.18463,06/08/2018,14:44,0.2,Karenia,brevis,high,4923870,cells/L,1,30.14,ppt,1,29.7,deg. C,1,,,9,,,9,1742558,,1,20180806_26.5992_-82.1846_4923870
FL,Hemp Key; S of (Pine Island Sound),,26.5902,-82.1561,06/08/2018,18:11,0.2,Karenia,brevis,medium,245953,cells/L,1,28.73,ppt,1,31,deg. C,1,,,9,,,9,1756102,,1,20180806_26.5902_-82.1561_245953
FL,Ringling Causeway,,27.32682,-82.56244,06/08/2018,13:05,0.5,Karenia,brevis,high,5216000,cells/L,1,,,9,,,9,,,9,,,9,1777865,,1,20180806_27.3268_-82.5624_5216000
FL,Lido Beach Casino,,27.311,-82.57718,06/08/2018,14:10,0.5,Karenia,brevis,medium,904000,cells/L,1,,,9,,,9,,,9,,,9,1760295,,1,20180806_27.311_-82.5772_904000
FL,Rum Runner Road; NE of (Placida Harbor),,26.82605,-82.28242,07/08/2018,15:54,0.6,Karenia,brevis,high,1516200,cells/L,1,,,9,,,9,,,9,,,9,1778555,,1,20180807_26.826_-82.2824_1516200
FL,Ross Point Picnic Area Pier (Halifax River),,29.23864,-81.03072,07/08/2018,17:00,0.5,Karenia,brevis,not observed,0,cells/L,1,,,9,33,deg. C,1,,,9,,,9,1778326,,0,20180807_29.2386_-81.0307_0
FL,Three Rooker Island; E of (St. Joseph Sound),,28.125,-82.825,07/08/2018,15:13,0.5,Karenia,brevis,not observed,0,cells/L,1,,,9,,,9,,,9,,,9,1788240,,0,20180807_28.125_-82.825_0
FL,Redfish Pass; 5 mi W of,,26.55528,-82.2814,08/08/2018,17:22,9.5,Karenia,brevis,low,87333,cells/L,1,35.222,ppt,1,30.27,deg. C,1,,,9,,,9,1776929,,1,20180808_26.5553_-82.2814_87333
FL,Shark River Island; 5.3 mi W of,,25.35,-81.2273,08/08/2018,19:09,1,Karenia,brevis,not observed,0,cells/L,1,33.915,ppt,1,31,deg. C,1,,,9,,,9,1782204,,0,20180808_25.35_-81.2273_0
FL,Redfish Pass; 5 mi W of,,26.55528,-82.2814,08/08/2018,17:22,1.2,Karenia,brevis,high,3048110,cells/L,1,35.124,ppt,1,30.85,deg. C,1,,,9,,,9,1776928,,1,20180808_26.5553_-82.2814_3048110
FL,Cape Sable; 1.1 mi S of,,25.1017,-81.0933,09/08/2018,05:56,1,Karenia,brevis,not observed,0,cells/L,1,35.817,ppt,1,30.39,deg. C,1,,,9,,,9,1741655,,0,20180809_25.1017_-81.0933_0
FL,Cortez Street; W of (Indian River),,29.0547,-80.911,10/08/2018,17:27,0.5,Karenia,brevis,not observed,0,cells/L,1,,,9,,,9,,,9,,,9,1747118,,0,20180810_29.0547_-80.911_0
FL,Bay Dock (Sarasota Bay),,27.3316,-82.5779,13/08/2018,17:15,0.5,Karenia,brevis,high,90000000,cells/L,1,,,9,,,9,,,9,,,9,1733593,,1,20180813_27.3316_-82.5779_90000000
FL,Siesta Beach,,27.26518,-82.5531,13/08/2018,15:10,0.5,Karenia,brevis,high,1806000,cells/L,1,,,9,,,9,,,9,,,9,1782740,,1,20180813_27.2652_-82.5531_1806000
FL,Ringling Causeway,,27.32682,-82.56244,13/08/2018,13:05,0.5,Karenia,brevis,medium,152000,cells/L,1,,,9,,,9,,,9,,,9,1777866,,1,20180813_27.3268_-82.5624_152000
FL,N Shell Road; W of (Big Sarasota Pass),,27.29879,-82.55985,13/08/2018,23:00,0.5,Karenia,brevis,high,1321492,cells/L,1,,,9,30.2,deg. C,1,,,9,,,9,1767530,,1,20180813_27.2988_-82.5598_1321492
FL,Turtle Beach,,27.21843,-82.51711,13/08/2018,15:30,0.5,Karenia,brevis,medium,528000,cells/L,1,,,9,,,9,,,9,,,9,1789125,,1,20180813_27.2184_-82.5171_528000
FL,Axe Island; 1.5 mi W of,,29.31017,-83.19933,14/08/2018,15:32,0.5,Karenia,brevis,not observed,0,cells/L,1,10.4,ppt,1,28.4,deg. C,1,,,9,,,9,1731448,,0,20180814_29.3102_-83.1993_0
FL,Kelly Park (Banana River),,28.4017,-80.66245,15/08/2018,17:08,0.2,Karenia,brevis,not observed,0,cells/L,1,19.5,ppt,1,33.20000001,deg. C,4,,,9,,,9,1824277,,0,20180815_28.4017_-80.6625_0
FL,Bay Dock (Sarasota Bay),,27.3316,-82.5779,16/08/2018,15:00,0.5,Karenia,brevis,high,21520000,cells/L,1,,,9,,,9,,,9,,,9,1733596,,1,20180816_27.3316_-82.5779_21520000
FL,Whoopee Island; NW of (Pine Island Sound),,26.66564,-82.21999,16/08/2018,18:29,1.6,Karenia,brevis,low,73667,cells/L,1,31.947,ppt,1,31.19,deg. C,1,,,9,,,9,1791971,,1,20180816_26.6656_-82.22_73667
FL,Sawyer Key; 3.2 mi NW of,,24.78372,-81.61275,17/08/2018,,0.2,Karenia,brevis,not observed,0,cells/L,1,,,9,,,9,,,9,,,9,1780035,,0,20180817_24.7837_-81.6128_0
FL,Sawyer Key; 2 mi NW of,,24.76948,-81.60102,17/08/2018,,0.2,Karenia,brevis,not observed,0,cells/L,1,,,9,,,9,,,9,,,9,1779898,,0,20180817_24.7695_-81.601_0
FL,New Pass Dock (Sarasota Bay),,27.33375,-82.57938,17/08/2018,14:10,0.5,Karenia,brevis,high,8480000,cells/L,1,,,9,,,9,,,9,,,9,1769550,,1,20180817_27.3338_-82.5794_8480000
FL,Bay Dock (Sarasota Bay),,27.3316,-82.5779,17/08/2018,13:56,0.5,Karenia,brevis,high,2000000,cells/L,1,,,9,,,9,,,9,,,9,1733597,,1,20180817_27.3316_-82.5779_2000000
FL,Sanibel Rocks; S of,,26.4269,-82.1345,17/08/2018,15:34,0.5,Karenia,brevis,high,2936640,cells/L,1,,,9,,,9,,,9,,,9,1779692,,1,20180817_26.4269_-82.1345_2936640
FL,East Midway Road; N of (Indian River),,27.38745,-80.2971,18/08/2018,12:30,0.5,Karenia,brevis,not observed,0,cells/L,1,27.58,ppt,1,29.8,deg. C,1,,,9,,,9,1749323,,0,20180818_27.3874_-80.2971_0
FL,Ringling Causeway,,27.32682,-82.56244,20/08/2018,13:00,0.5,Karenia,brevis,high,6720000,cells/L,1,,,9,,,9,,,9,,,9,1777867,,1,20180820_27.3268_-82.5624_6720000
FL,North Lido Beach,,27.31561,-82.58171,20/08/2018,13:45,0.5,Karenia,brevis,high,15520000,cells/L,1,,,9,,,9,,,9,,,9,1771362,,1,20180820_27.3156_-82.5817_15520000
FL,Mullet Key; Gulf Pier,,27.6133,-82.7391,20/08/2018,15:10,0.5,Karenia,brevis,medium,120004,cells/L,1,29.76,ppt,1,30.45,deg. C,1,,,9,,,9,1767360,,1,20180820_27.6133_-82.7391_120004
FL,Lido Beach Casino,,27.311,-82.57718,20/08/2018,14:00,0.5,Karenia,brevis,high,25280000,cells/L,1,,,9,,,9,,,9,,,9,1760297,,1,20180820_27.311_-82.5772_25280000
FL,South Lido Park,,27.29818,-82.56739,20/08/2018,14:15,0.5,Karenia,brevis,high,9120000,cells/L,1,,,9,,,9,,,9,,,9,1784304,,1,20180820_27.2982_-82.5674_9120000
FL,Buck Key; S of (Blind Pass),,26.488,-82.1815,20/08/2018,16:55,0.2,Karenia,brevis,high,1061667,cells/L,1,25.72,ppt,1,30.9,deg. C,1,,,9,,,9,1740151,,1,20180820_26.488_-82.1815_1061667
FL,Boca Grande Pass; 3.7 mi W of,,26.71068,-82.31937,20/08/2018,,0.5,Karenia,brevis,high,3591000,cells/L,1,,,9,,,9,,,9,,,9,1738062,,1,20180820_26.7107_-82.3194_3591000
FL,Service Club Park,,27.07827,-82.45286,20/08/2018,14:15,0.5,Karenia,brevis,medium,368000,cells/L,1,,,9,,,9,,,9,,,9,1781879,,1,20180820_27.0783_-82.4529_368000
FL,Blind Pass Beach,,26.96324,-82.38565,20/08/2018,13:00,0.5,Karenia,brevis,high,25680000,cells/L,1,,,9,,,9,,,9,,,9,1737096,,1,20180820_26.9632_-82.3856_25680000
FL,Stump Pass,,26.89628,-82.34061,21/08/2018,13:00,0.5,Karenia,brevis,medium,260667,cells/L,1,,,9,,,9,,,9,,,9,1787354,,1,20180821_26.8963_-82.3406_260667
FL,Sand Dollar Lane; W of,,26.91667,-82.36667,21/08/2018,13:00,0.5,Karenia,brevis,medium,399333,cells/L,1,,,9,,,9,,,9,,,9,1778846,,1,20180821_26.9167_-82.3667_399333
FL,Fort Desoto Boat Ramp; W of (Bunces Pass),,27.6461,-82.7264,21/08/2018,15:08,0.2,Karenia,brevis,low,62333,cells/L,1,34.2,ppt,1,31.3,deg. C,1,,,9,,,9,1751414,,1,20180821_27.6461_-82.7264_62333
FL,Bay Dock (Sarasota Bay),,27.3316,-82.5779,21/08/2018,20:15,0.5,Karenia,brevis,high,1176000,cells/L,1,,,9,,,9,,,9,,,9,1733599,,1,20180821_27.3316_-82.5779_1176000
FL,Blackburn Point Park Pier (Little Sarasota Bay),,27.18106,-82.49552,21/08/2018,17:00,0.5,Karenia,brevis,medium,813960,cells/L,1,,,9,,,9,,,9,,,9,1736550,,1,20180821_27.1811_-82.4955_813960
FL,Pass-a-Grille Beach,,27.6985,-82.73825,21/08/2018,15:28,0.5,Karenia,brevis,low,57333,cells/L,1,31.91,ppt,1,31.66,deg. C,1,,,9,,,9,1773152,,1,20180821_27.6985_-82.7382_57333
FL,Port St. John Boat Ramp (Indian River),,28.47508,-80.76653,22/08/2018,15:15,0.2,Karenia,brevis,not observed,0,cells/L,1,19.5,ppt,1,32.5,deg. C,1,,,9,,,9,1824284,,0,20180822_28.4751_-80.7665_0
FL,Stump Pass (Lemon Bay),,26.89867,-82.33933,22/08/2018,15:54,0.2,Karenia,brevis,medium,231943,cells/L,1,33.63,ppt,1,31.4,deg. C,1,,,9,,,9,1787413,,1,20180822_26.8987_-82.3393_231943
FL,Englewood Beach,,26.92467,-82.36189,22/08/2018,13:30,0.5,Karenia,brevis,medium,609672,cells/L,1,,,9,,,9,,,9,,,9,1750258,,1,20180822_26.9247_-82.3619_609672
FL,Alison Hagerup Beach Park,,26.5264,-82.1945,22/08/2018,12:01,0.5,Karenia,brevis,medium,258000,cells/L,1,34,ppt,1,29.8,deg. C,1,,,9,,,9,1796123,,1,20180822_26.5264_-82.1945_258000
FL,Howard Frankland Bridge; N of (Old Tampa Bay),,27.949,-82.561,22/08/2018,15:00,0.5,Karenia,brevis,not observed,0,cells/L,1,21.253,ppt,1,31.37,deg. C,1,,,9,,,9,1757043,,0,20180822_27.949_-82.561_0
FL,Casperson Beach,,27.0575,-82.4438,22/08/2018,14:30,0.1,Karenia,brevis,high,6535324,cells/L,1,,,9,,,9,,,9,,,9,1743310,,1,20180822_27.0575_-82.4438_6535324
FL,Gasparilla Pass; 4.5 mi SW of,,26.77603,-82.34558,23/08/2018,13:49,5,Karenia,brevis,low,76333,cells/L,1,35.151,ppt,1,31.03,deg. C,1,,,9,,,9,1754576,,1,20180823_26.776_-82.3456_76333
FL,Palma Sola Bay Bridge,,27.4959,-82.6522,27/08/2018,14:14,0.5,Karenia,brevis,not observed,0,cells/L,1,32.66,ppt,1,29.55,deg. C,1,,,9,,,9,1772564,,0,20180827_27.4959_-82.6522_0
FL,Manasota Beach,,27.01031,-82.41312,27/08/2018,13:25,0.5,Karenia,brevis,low,62000,cells/L,1,,,9,,,9,,,9,,,9,1764352,,1,20180827_27.0103_-82.4131_62000
FL,Turtle Beach,,27.21843,-82.51711,27/08/2018,15:30,0.5,Karenia,brevis,high,9280000,cells/L,1,,,9,,,9,,,9,,,9,1789127,,1,20180827_27.2184_-82.5171_9280000
FL,Nokomis Beach,,27.12332,-82.47122,27/08/2018,15:15,0.5,Karenia,brevis,medium,238000,cells/L,1,,,9,,,9,,,9,,,9,1770487,,1,20180827_27.1233_-82.4712_238000
FL,Fletcher Point (Lower Tampa Bay),,27.58512,-82.61482,27/08/2018,13:26,0.5,Karenia,brevis,not observed,0,cells/L,1,26.66,ppt,1,26.86,deg. C,1,,,9,,,9,1751169,,0,20180827_27.5851_-82.6148_0
FL,Service Club Park,,27.07827,-82.45286,27/08/2018,14:25,0.5,Karenia,brevis,medium,130000,cells/L,1,,,9,,,9,,,9,,,9,1781880,,1,20180827_27.0783_-82.4529_130000
FL,Mullet Key; Gulf Pier,,27.6133,-82.7391,27/08/2018,19:44,0.5,Karenia,brevis,medium,428333,cells/L,1,33.16,ppt,1,31.39,deg. C,1,,,9,,,9,1767361,,1,20180827_27.6133_-82.7391_428333
FL,Blind Pass Beach,,26.96324,-82.38565,27/08/2018,13:05,0.5,Karenia,brevis,medium,190000,cells/L,1,,,9,,,9,,,9,,,9,1737097,,1,20180827_26.9632_-82.3856_190000
FL,Venice Beach,,27.09983,-82.46093,28/08/2018,10:30,0.3,Karenia,brevis,low,81667,cells/L,1,,,9,,,9,,,9,,,9,1790328,,1,20180828_27.0998_-82.4609_81667
FL,Beach Woods Pier (Indian River),,28.02968,-80.54599,28/08/2018,11:30,1,Karenia,brevis,not observed,0,cells/L,1,26.8,ppt,1,29.7,deg. C,1,,,9,,,9,1734702,,0,20180828_28.0297_-80.546_0
FL,Tarpon Road Beach,,26.42309,-82.08012,29/08/2018,12:42,0.5,Karenia,brevis,high,10709160,cells/L,1,33,ppt,1,27.3,deg. C,1,,,9,,,9,1787948,,1,20180829_26.4231_-82.0801_10709160
FL,Bunces Pass; 11 mi W of,,27.64966,-82.92147,29/08/2018,18:41,0.5,Karenia,brevis,low,59000,cells/L,1,35.698,ppt,1,30.43,deg. C,1,,,9,,,9,1740524,,1,20180829_27.6497_-82.9215_59000
FL,Bay Dock (Sarasota Bay),,27.3316,-82.5779,29/08/2018,13:30,0.5,Karenia,brevis,medium,301000,cells/L,1,,,9,,,9,,,9,,,9,1733603,,1,20180829_27.3316_-82.5779_301000
FL,Bowmans Beach; 6.9 mi SW of,,26.3968,-82.2407,30/08/2018,14:23,11.3,Karenia,brevis,low,61667,cells/L,1,36.9,ppt,1,29.2,deg. C,1,,,9,,,9,1739300,,1,20180830_26.3968_-82.2407_61667
FL,Sanibel Rocks; S of,,26.4269,-82.1345,30/08/2018,13:52,0.5,Karenia,brevis,medium,800660,cells/L,1,,,9,,,9,,,9,,,9,1779695,,1,20180830_26.4269_-82.1345_800660
FL,Pavilion Key; 5.8 mi SW of,,25.6379,-81.4241,30/08/2018,,0.2,Karenia,brevis,not observed,0,cells/L,1,,,9,,,9,,,9,,,9,1773402,,0,20180830_25.6379_-81.4241_0
FL,Sanibel Rocks; S of,,26.4269,-82.1345,30/08/2018,13:52,4.9,Karenia,brevis,medium,199667,cells/L,1,35.5,ppt,1,29.6,deg. C,1,,,9,,,9,1779694,,1,20180830_26.4269_-82.1345_199667
FL,Bowmans Beach; 6.9 mi SW of,,26.3968,-82.2407,30/08/2018,14:23,0.5,Karenia,brevis,high,2194900,cells/L,1,,,9,,,9,,,9,,,9,1739301,,1,20180830_26.3968_-82.2407_2194900
FL,Lighthouse Beach,,26.45157,-82.01543,05/09/2018,13:04,0.5,Karenia,brevis,high,1393217,cells/L,1,34,ppt,1,27.5,deg. C,1,,,9,,,9,1760761,,1,20180905_26.4516_-82.0154_1393217
FL,Hemp Key; S of (Pine Island Sound),,26.5902,-82.1561,05/09/2018,14:44,0.2,Karenia,brevis,medium,163667,cells/L,1,20.67,ppt,1,28.5,deg. C,1,,,9,,,9,1756106,,1,20180905_26.5902_-82.1561_163667
FL,Boca Grande; 10 mi W of,,26.7411,-82.41967,05/09/2018,13:44,1.6,Karenia,brevis,medium,496577,cells/L,1,33.505,ppt,1,28.73,deg. C,1,,,9,,,9,1738451,,1,20180905_26.7411_-82.4197_496577
FL,Englewood Beach,,26.92467,-82.36189,05/09/2018,15:00,0.5,Karenia,brevis,medium,338352,cells/L,1,,,9,,,9,,,9,,,9,1750261,,1,20180905_26.9247_-82.3619_338352
FL,Fishery Road; W of (Gasparilla Sound),,26.83243,-82.26458,08/09/2018,17:35,0.3,Karenia,brevis,not observed,0,cells/L,1,,,9,,,9,,,9,,,9,1750938,,0,20180908_26.8324_-82.2646_0
FL,Marina Jack,,27.33517,-82.54778,08/09/2018,14:47,0.5,Karenia,brevis,medium,101333,cells/L,1,,,9,28.3,deg. C,1,,,9,,,9,1765004,,1,20180908_27.3352_-82.5478_101333
FL,Clearwater Pass; 4.8 mi NW of,,28.01157,-82.8917,08/09/2018,,0.5,Karenia,brevis,medium,409922,cells/L,1,,,9,,,9,,,9,,,9,1745818,,1,20180908_28.0116_-82.8917_409922
FL,Sands Cut (Biscayne Bay),,25.49465,-80.17763,10/09/2018,15:30,0.5,Karenia,brevis,not observed,0,cells/L,1,,,9,,,9,,,9,,,9,1779162,,0,20180910_25.4946_-80.1776_0
FL,Mullet Key; Gulf Pier,,27.6133,-82.7391,10/09/2018,20:30,0.5,Karenia,brevis,medium,630017,cells/L,1,32.58,ppt,1,30.66,deg. C,1,,,9,,,9,1767364,,1,20180910_27.6133_-82.7391_630017
FL,School Key; NE of (Lower Tampa Bay),,27.52983,-82.704,10/09/2018,14:55,0.2,Karenia,brevis,medium,284088,cells/L,1,24.5,ppt,1,29.9,deg. C,1,,,9,,,9,1780452,,1,20180910_27.5298_-82.704_284088
FL,Longboat Pass Boat Ramp (Sarasota Bay),,27.44602,-82.68798,10/09/2018,16:10,0.5,Karenia,brevis,high,3686705,cells/L,1,34.3,ppt,1,30.64,deg. C,1,,,9,,,9,1762862,,1,20180910_27.446_-82.688_3686705
FL,Treasure Island Beach; 46 mi W of,,27.76877,-83.51817,10/09/2018,,0.5,Karenia,brevis,not observed,0,cells/L,1,,,9,,,9,,,9,,,9,1788484,,0,20180910_27.7688_-83.5182_0
FL,Cayo Costa; 19 mi W of,,26.66774,-82.5594,11/09/2018,15:30,1.5,Karenia,brevis,low,61333,cells/L,1,34.69,ppt,1,28.99,deg. C,1,,,9,,,9,1743980,,1,20180911_26.6677_-82.5594_61333
FL,Atlas Street; W of,,27.4003,-82.6515,11/09/2018,11:30,0.5,Karenia,brevis,high,1066920,cells/L,1,30.6,ppt,1,29.6,deg. C,1,,,9,,,9,1731368,,1,20180911_27.4003_-82.6515_1066920
FL,St. Andrew Pass,,30.11917,-85.73333,11/09/2018,,0.5,Karenia,brevis,medium,123667,cells/L,1,,,9,,,9,,,9,,,9,1786162,,1,20180911_30.1192_-85.7333_123667
FL,Morgan Beach; 2.6 mi SW of,,25.83017,-81.71773,12/09/2018,15:06,0.5,Karenia,brevis,not observed,0,cells/L,1,,,9,32.2,deg. C,1,,,9,,,9,1766910,,0,20180912_25.8302_-81.7177_0
FL,Sand Key Park; S of (Clearwater Harbor),,27.95514,-82.82606,12/09/2018,,0.5,Karenia,brevis,medium,960033,cells/L,1,,,9,,,9,,,9,,,9,1778859,,1,20180912_27.9551_-82.8261_960033
FL,South Cunningham Key Park; W of (Lower Tampa Bay),,27.65178,-82.71757,14/09/2018,13:47,0.5,Karenia,brevis,medium,183400,cells/L,1,,,9,,,9,,,9,,,9,1784059,,1,20180914_27.6518_-82.7176_183400
FL,Little Gasparilla Island; 14 mi W of,,26.8445,-82.52883,15/09/2018,21:00,0.5,Karenia,brevis,medium,837487,cells/L,1,17,ppt,1,31.1,deg. C,1,,,9,,,9,1761135,,1,20180915_26.8445_-82.5288_837487
FL,Fisherman Key (San Carlos Bay),,26.49333,-82.02167,16/09/2018,18:00,1,Karenia,brevis,low,55667,cells/L,1,,,9,,,9,,,9,,,9,1750929,,1,20180916_26.4933_-82.0217_55667
FL,Cayo Costa; E of (Pine Island Sound),,26.61418,-82.2183,17/09/2018,20:11,0.5,Karenia,brevis,not observed,0,cells/L,1,,,9,,,9,,,9,,,9,1744198,,0,20180917_26.6142_-82.2183_0
FL,Siesta Beach,,27.26518,-82.5531,17/09/2018,15:10,0.5,Karenia,brevis,low,94000,cells/L,1,,,9,,,9,,,9,,,9,1782745,,1,20180917_27.2652_-82.5531_94000
